,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,R
0,,,,Exports According to commodities,,,,,,,,,,,
1,,الوزن طن,القيمة بالالف ريال,عام  2013  Year,,,,,,,,,Weight Tons,Value  (000 S R),
2,رمز السلعة,السلعة,مجموعة الدول,صادرات     Export,,,إعادة     ReExport,,,المجموع     Total,,,Country Group,Commodity,Commodity Code
3,,,,الكمية,وزن,قيمة,الكمية,وزن,قيمة,الكمية,وزن,قيمة,,,
4,,,,Units,Weight,Value,Units,Weight,Value,Units,Weight,Value,,,
1430,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول الجامعة العربية الاخرى,0,566,153671,0,5,328,0,571,153999,Other Arab League Countries,"OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1431,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول اسلامية عدا العربية,0,59,1452,0,1,23,0,60,1475,Islamic not Arabic countries,"OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1432,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول اسيوية عدا العربية والاسلامية,0,5,451,0,7,332,0,12,783,"Asian not Arabic ,not Islamic","OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1433,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول افريقية عدا العربيةوالاسلامية,0,3,756,0,0,107,0,3,863,"African not Arabic,not Islamic","OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1434,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول امريكا الشمالية,0,9,833,0,3,67,0,12,900,North America,"OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1435,30045000,ادويه اخر تحتوى على فيتامينات ، مهياه للبيع بالتجزئه,دول الاتحاد الأوروبي,0,11,2159,0,0,92,0,11,2251,European Union,"OTHER MEDICAMENTS CONTAINING VITAMINS, RETAIL",30045000
1436,30049010,محاليل طبية للبيع بالتجزئة,دول مجلس التعاون الخليجي,0,6213,42859,0,365,2735,0,6578,45595,Gulf Cooperation Council,MEDICAL SOLUTIONS RETAIL,30049010
1437,30049010,محاليل طبية للبيع بالتجزئة,دول الجامعة العربية الاخرى,0,13249,59202,0,0,0,0,13249,59202,Other Arab League Countries,MEDICAL SOLUTIONS RETAIL,30049010
1438,30049010,محاليل طبية للبيع بالتجزئة,دول الاتحاد الأوروبي,0,0,0,0,2,358,0,2,358,European Union,MEDICAL SOLUTIONS RETAIL,30049010
1439,30049090,ادوية تحتوي على مضادات اخر,دول مجلس التعاون الخليجي,0,1022,134998,0,6,280,0,1028,135278,Gulf Cooperation Council,MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1440,30049090,ادوية تحتوي على مضادات اخر,دول الجامعة العربية الاخرى,0,1224,140088,0,170,6438,0,1394,146527,Other Arab League Countries,MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1441,30049090,ادوية تحتوي على مضادات اخر,دول اسلامية عدا العربية,0,1,156,0,8,1483,0,9,1639,Islamic not Arabic countries,MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1442,30049090,ادوية تحتوي على مضادات اخر,دول اسيوية عدا العربية والاسلامية,0,1,35,0,1,340,0,2,375,"Asian not Arabic ,not Islamic",MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1443,30049090,ادوية تحتوي على مضادات اخر,دول افريقية عدا العربيةوالاسلامية,0,9,2171,0,0,0,0,9,2171,"African not Arabic,not Islamic",MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1444,30049090,ادوية تحتوي على مضادات اخر,دول امريكا الشمالية,0,0,0,0,0,343,0,0,343,North America,MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1445,30049090,ادوية تحتوي على مضادات اخر,دول الاتحاد الأوروبي,0,1,242,0,28,3858,0,29,4100,European Union,MEDICINE CONTAINING OTHER ANTIBIOTICS,30049090
1446,30051000,ضمادات لاصقه واصناف اخر,دول مجلس التعاون الخليجي,0,274,5704,0,12,1130,0,286,6834,Gulf Cooperation Council,ADHESIVE DRESSINGS AND OTHER ARTICLES,30051000
1447,30051000,ضمادات لاصقه واصناف اخر,دول الجامعة العربية الاخرى,0,17,331,0,8,407,0,25,738,Other Arab League Countries,ADHESIVE DRESSINGS AND OTHER ARTICLES,30051000
1448,30059010,قطن طبى,دول مجلس التعاون الخليجي,0,54,883,0,89,584,0,144,1467,Gulf Cooperation Council,COTTON WOOL,30059010
1449,30059022,حشو غير مغطى او مشرب بمواد صيدليه,دول مجلس التعاون الخليجي,0,7,380,0,0,26,0,7,406,Gulf Cooperation Council,WADDING NOT COVERED OR SATURATED WITH PHARMACEUTICALS,30059022
1450,30059022,حشو غير مغطى او مشرب بمواد صيدليه,دول الجامعة العربية الاخرى,0,0,15,0,6,422,0,6,436,Other Arab League Countries,WADDING NOT COVERED OR SATURATED WITH PHARMACEUTICALS,30059022
1451,30059090,غيره من حشو او اصناف مماثله,دول مجلس التعاون الخليجي,0,569,17510,0,119,3755,0,689,21265,Gulf Cooperation Council,OTHER WADDING OR SIMILAR ARTICLES,30059090
1452,30059090,غيره من حشو او اصناف مماثله,دول الجامعة العربية الاخرى,0,483,55931,0,48,1944,0,531,57875,Other Arab League Countries,OTHER WADDING OR SIMILAR ARTICLES,30059090
1453,30061010,خيوط جراحيه معقمه لخياطه الجروح,دول مجلس التعاون الخليجي,0,2,199,0,0,829,0,2,1028,Gulf Cooperation Council,STERILE SURGICAL CATGUT FOR SURGICAL CLOSURES,30061010
1454,30061010,خيوط جراحيه معقمه لخياطه الجروح,دول الجامعة العربية الاخرى,0,17,6746,0,0,111,0,18,6856,Other Arab League Countries,STERILE SURGICAL CATGUT FOR SURGICAL CLOSURES,30061010
1455,30061010,خيوط جراحيه معقمه لخياطه الجروح,دول الاتحاد الأوروبي,0,41,15796,0,0,0,0,41,15796,European Union,STERILE SURGICAL CATGUT FOR SURGICAL CLOSURES,30061010
1456,30062000,كواشف تحديد عوامل او فصائل الدم,دول مجلس التعاون الخليجي,0,0,12,0,10,3078,0,10,3090,Gulf Cooperation Council,BLOOD-GROUPING REAGENTS,30062000
1457,30062000,كواشف تحديد عوامل او فصائل الدم,دول الجامعة العربية الاخرى,0,5,234,0,9,4011,0,14,4244,Other Arab League Countries,BLOOD-GROUPING REAGENTS,30062000
1458,30062000,كواشف تحديد عوامل او فصائل الدم,دول الاتحاد الأوروبي,0,0,0,0,3,874,0,3,874,European Union,BLOOD-GROUPING REAGENTS,30062000
1459,30065000,حقائب ، وصناديق  طبيه وعلب اسعاف,دول مجلس التعاون الخليجي,0,700,43026,0,9,1217,0,708,44243,Gulf Cooperation Council,FIRST-AID BOXES AND KITS,30065000
1460,30067000,محضرات هلمية معدة للستعمال في الطب البشري او البيطري,دول الجامعة العربية الاخرى,0,0,0,0,2,633,0,2,633,Other Arab League Countries,GELATINOUS PREAPARED FOR HUMAN  MEDICINE,30067000
1461,03019400,تونة ذات زعانف زرقاء (ثونوس ثاينوس),مجموعات دول آخرى,0,0,0,0,2,16,0,2,16,Other Country Groups,Bluefin tunas (Thunnus thynnus),03019400
1462,03021900,غيرها من اسماك فصيله السلمونيد,مجموعات دول آخرى,0,0,0,0,1,12,0,1,13,Other Country Groups,OTHER FRESH SALMONIDAE,03021900
1463,03024420,اسماك الباغة,مجموعات دول آخرى,0,25,120,0,0,0,0,25,120,Other Country Groups,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420
1464,03024490,غيرها من اسماك ،طازجة او مبردة (3),مجموعات دول آخرى,0,4,67,0,0,0,0,4,67,Other Country Groups,"OTHERS FROM FISH  (FROZEN,FRESH)  (3)",03024490
1465,03028500,الشعوميات (بريم) مثل السبيطي شم،نهاش  فسكر،قرقفان (3),مجموعات دول آخرى,0,6,177,0,0,4,0,6,181,Other Country Groups,SHAOMIAT (3)   NAFAKRAK HSAHAN MMAHS(ITEBUS) EKIL(MERB),03028500
1466,03028990,غيرها من شعوميات نقرو بوري صافي (3),مجموعات دول آخرى,0,8,19,0,0,0,0,8,19,Other Country Groups,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03028990
1467,03031900,غيرها من اسماك السلمون مجمدة,دول اوروبا عدا دول الاتحاد الأوروبي,0,16,497,0,0,0,0,16,497,Europe not European Union,OTHER SALMON (FROZEN),03031900
1468,03031900,غيرها من اسماك السلمون مجمدة,مجموعات دول آخرى,0,27,186,0,31,250,0,58,437,Other Country Groups,OTHER SALMON (FROZEN),03031900
1469,03033900,غيرها من اسماك مفلطحه ، مجمده,مجموعات دول آخرى,0,31,32,0,0,0,0,31,32,Other Country Groups,OTHER FROZEN FLAT FISH,03033900
1470,03034100,اسماك الباكوره او التونه ذات الزعانف الطويله ، مجمده,مجموعات دول آخرى,0,0,0,0,60,1,0,60,1,Other Country Groups,"ALBACORE OR LONGFINNED TUNAS, FROZEN",03034100
1471,03035300,اسماك سردين ، مجمده,مجموعات دول آخرى,0,27,263,0,0,0,0,27,263,Other Country Groups,"SARDINES, FROZEN",03035300
1472,03035420,اسماك الباغة مجمدة,مجموعات دول آخرى,0,9,26,0,0,0,0,9,26,Other Country Groups,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420
1473,03035490,غيرها من أسماك (ماكريل) مجمدة,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,OTER FISH MACRELFROZEN,03035490
1474,03043900,"غيرها من شرائح أسماك الهامور و الشعري ,طازجة أو مبردة",مجموعات دول آخرى,0,25,104,0,0,0,0,25,104,Other Country Groups,Other slices of fish Groupers Or Emperors fresh or chilled,03043900
1475,03046900,غيرها من شرائح سمك مجمدة من أسماك الهامور و الشعري,مجموعات دول آخرى,0,19,409,0,7,60,0,27,469,Other Country Groups,"Other Slices  of Groupers Or Emperors, frozen",03046900
1476,03049900,غيرها من أسماك طازجة أو مبردة أو مجمدة من أسماك أبو سيف أو أبو سن,مجموعات دول آخرى,0,12,90,0,8,53,0,19,143,Other Country Groups,"Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900
1477,03061700,ربيان و جمبرى ،مجمدة,مجموعات دول آخرى,0,1,5,0,0,0,0,1,5,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061700
1478,03062700,ربيان و جمبرى,مجموعات دول آخرى,0,24,191,0,1,23,0,24,214,Other Country Groups,SHRIMPS AND PRAWNS,03062700
1479,03074100,حبار ، حى ، او طازج او مبرد,مجموعات دول آخرى,0,0,0,0,4,23,0,4,23,Other Country Groups,"LIVE, FRESH OR CHILLED CUTTLE FISH",03074100
1480,31010000,اسمده من اصل حيوانى او نباتى,دول مجلس التعاون الخليجي,0,40215,9962,0,0,32,0,40215,9994,Gulf Cooperation Council,ANIMAL OR VEGETABLE FERTILIZERS,31010000
1481,31010000,اسمده من اصل حيوانى او نباتى,دول الجامعة العربية الاخرى,0,306,1429,0,0,0,0,306,1429,Other Arab League Countries,ANIMAL OR VEGETABLE FERTILIZERS,31010000
1482,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول مجلس التعاون الخليجي,0,7485,3875,0,90,64,0,7575,3940,Gulf Cooperation Council,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1483,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول الجامعة العربية الاخرى,0,105600,134324,0,225,225,0,105825,134549,Other Arab League Countries,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1484,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول اسلامية عدا العربية,0,493598,608725,0,0,0,0,493598,608725,Islamic not Arabic countries,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1485,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول اسيوية عدا العربية والاسلامية,0,829075,1132588,0,0,0,0,829075,1132588,"Asian not Arabic ,not Islamic","UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1486,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول افريقية عدا العربيةوالاسلامية,0,398000,487243,0,0,0,0,398000,487243,"African not Arabic,not Islamic","UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1487,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول استراليا وجزر الباسفيك,0,683847,845876,0,0,0,0,683847,845876,Australia and Oceania,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1488,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول امريكا الشمالية,0,467640,572999,0,0,0,0,467640,572999,North America,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1489,31021000,أسمده (يوريا)ـ  وان كانت فى محاليل مائيه,دول امريكا الجنوبية,0,30000,35057,0,0,0,0,30000,35057,South America,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",31021000
1490,31022900,غيرها من املاح مزودجه,دول مجلس التعاون الخليجي,0,8022,15419,0,50,182,0,8072,15601,Gulf Cooperation Council,OTHER DOUBLE SALTS,31022900
1491,31022900,غيرها من املاح مزودجه,دول الجامعة العربية الاخرى,0,1340,3538,0,25,100,0,1365,3638,Other Arab League Countries,OTHER DOUBLE SALTS,31022900
1492,31028000,مخاليط من بوله (يوريا)ـ  ونترات النشادر (الامونيوم)ـ,دول مجلس التعاون الخليجي,0,0,0,0,305,731,0,305,731,Gulf Cooperation Council,MIXTURES OF UREA AND AMMONIUM NITRATE,31028000
1493,31028000,مخاليط من بوله (يوريا)ـ  ونترات النشادر (الامونيوم)ـ,دول الجامعة العربية الاخرى,0,4849,11660,0,0,0,0,4849,11660,Other Arab League Countries,MIXTURES OF UREA AND AMMONIUM NITRATE,31028000
1494,31052000,اسمده محتويه على نيتروجين ، وفوسفور وبوتاسيوم,دول مجلس التعاون الخليجي,0,2089,2137,0,25,147,0,2114,2283,Gulf Cooperation Council,"FERTILIZERS CONTAINING NITROGEN, PHOSPHORUS, POTASSIUM",31052000
1495,31052000,اسمده محتويه على نيتروجين ، وفوسفور وبوتاسيوم,دول الجامعة العربية الاخرى,0,1356,4881,0,0,0,0,1356,4881,Other Arab League Countries,"FERTILIZERS CONTAINING NITROGEN, PHOSPHORUS, POTASSIUM",31052000
1496,31052000,اسمده محتويه على نيتروجين ، وفوسفور وبوتاسيوم,دول اسلامية عدا العربية,0,226,3013,0,0,0,0,226,3013,Islamic not Arabic countries,"FERTILIZERS CONTAINING NITROGEN, PHOSPHORUS, POTASSIUM",31052000
1497,31055900,غيرها من اسمده محتويه على نيتروجين ( ازوت )ـ  وفوسفور,دول مجلس التعاون الخليجي,0,75,309,0,0,0,0,75,309,Gulf Cooperation Council,OTHER FERTILIZERS WITH NITROGEN AND PHOSPHORUS,31055900
1498,31055900,غيرها من اسمده محتويه على نيتروجين ( ازوت )ـ  وفوسفور,دول الجامعة العربية الاخرى,0,1927,3056,0,90,345,0,2017,3401,Other Arab League Countries,OTHER FERTILIZERS WITH NITROGEN AND PHOSPHORUS,31055900
1499,31055900,غيرها من اسمده محتويه على نيتروجين ( ازوت )ـ  وفوسفور,دول الاتحاد الأوروبي,0,0,0,0,246,662,0,246,662,European Union,OTHER FERTILIZERS WITH NITROGEN AND PHOSPHORUS,31055900
1500,31059000,غيرها من اسمده,دول مجلس التعاون الخليجي,0,1627,1961,0,41,668,0,1668,2629,Gulf Cooperation Council,OTHER FERTILIZERS,31059000
1501,31059000,غيرها من اسمده,دول الجامعة العربية الاخرى,0,1848,7806,0,22,151,0,1870,7957,Other Arab League Countries,OTHER FERTILIZERS,31059000
1502,31059000,غيرها من اسمده,دول اسلامية عدا العربية,0,265,1587,0,0,0,0,265,1587,Islamic not Arabic countries,OTHER FERTILIZERS,31059000
1503,31059000,غيرها من اسمده,دول الاتحاد الأوروبي,0,0,0,0,29,621,0,29,621,European Union,OTHER FERTILIZERS,31059000
1504,32041100,اصباغ مبدده ومحضرات اساسها هذه الاصباغ,دول مجلس التعاون الخليجي,0,1134,5842,0,12,262,0,1146,6104,Gulf Cooperation Council,DISPERSE DYES AND PREPARATIONS BASED THEREON,32041100
1505,32041100,اصباغ مبدده ومحضرات اساسها هذه الاصباغ,دول الجامعة العربية الاخرى,0,87,401,0,0,1,0,87,402,Other Arab League Countries,DISPERSE DYES AND PREPARATIONS BASED THEREON,32041100
1506,32041400,اصباغ مباشره ومحضرات اساسها هذه الاصباغ,دول مجلس التعاون الخليجي,0,1604,7108,0,9,39,0,1613,7147,Gulf Cooperation Council,DIRECT DYES AND PREPARATIONS BASED THEREON,32041400
1507,32041400,اصباغ مباشره ومحضرات اساسها هذه الاصباغ,دول الجامعة العربية الاخرى,0,15,123,0,16,662,0,31,785,Other Arab League Countries,DIRECT DYES AND PREPARATIONS BASED THEREON,32041400
1508,32041500,اصباغ الراقود ومضرات اساسها هذه الاصباغ,دول مجلس التعاون الخليجي,0,35,595,0,0,0,0,35,595,Gulf Cooperation Council,VAT DYES AND PREPARATIONS BASED THEREON,32041500
1509,32041600,اصباغ متافعله ومحضرات اساسها هذه الاصباغ,دول الجامعة العربية الاخرى,0,25,530,0,2,29,0,27,559,Other Arab League Countries,REACTIVE DYES AND PREPARATIONS BASED THEREON,32041600
1510,32041700,الوان سطحيه ومحضرات اساسها هذه الالوان,دول مجلس التعاون الخليجي,0,1847,25576,0,16,172,0,1863,25748,Gulf Cooperation Council,PIGMENTS AND PREPARATIONS BASED THEREON,32041700
1511,32041900,غيرها من مواد تلوين ، بما فى ذلك المخاليط,دول مجلس التعاون الخليجي,0,324,3760,0,3,135,0,327,3895,Gulf Cooperation Council,"OTHER COLORING MATTER, INCLUDING MIXTURES",32041900
1512,32041900,غيرها من مواد تلوين ، بما فى ذلك المخاليط,دول الجامعة العربية الاخرى,0,278,4129,0,34,285,0,312,4414,Other Arab League Countries,"OTHER COLORING MATTER, INCLUDING MIXTURES",32041900
1513,32041900,غيرها من مواد تلوين ، بما فى ذلك المخاليط,دول اسلامية عدا العربية,0,119,1672,0,4,9,0,124,1681,Islamic not Arabic countries,"OTHER COLORING MATTER, INCLUDING MIXTURES",32041900
1514,32049090,غيرها من منتجات تلوين عضويه تركيبيه,دول مجلس التعاون الخليجي,0,1193,14072,0,5,147,0,1198,14220,Gulf Cooperation Council,OTHER SYNTHETIC ORGANIC COLORING PRODUCTS,32049090
1515,32049090,غيرها من منتجات تلوين عضويه تركيبيه,دول الجامعة العربية الاخرى,0,174,1148,0,7,103,0,181,1251,Other Arab League Countries,OTHER SYNTHETIC ORGANIC COLORING PRODUCTS,32049090
1516,32049090,غيرها من منتجات تلوين عضويه تركيبيه,دول اسلامية عدا العربية,0,2847,28038,0,0,0,0,2847,28038,Islamic not Arabic countries,OTHER SYNTHETIC ORGANIC COLORING PRODUCTS,32049090
1517,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول مجلس التعاون الخليجي,0,10237,99135,0,0,0,0,10237,99135,Gulf Cooperation Council,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1518,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول الجامعة العربية الاخرى,0,41837,402184,0,0,0,0,41837,402184,Other Arab League Countries,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1519,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول اسلامية عدا العربية,0,9128,88624,0,0,0,0,9128,88624,Islamic not Arabic countries,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1520,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول اسيوية عدا العربية والاسلامية,0,23604,224178,0,0,0,0,23604,224178,"Asian not Arabic ,not Islamic",CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1521,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول افريقية عدا العربيةوالاسلامية,0,3385,32633,0,0,0,0,3385,32633,"African not Arabic,not Islamic",CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1522,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول استراليا وجزر الباسفيك,0,1200,11545,0,0,0,0,1200,11545,Australia and Oceania,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1523,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول امريكا الجنوبية,0,2140,21234,0,0,0,0,2140,21234,South America,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1524,32061100,الوان محتوية على 80% وزنا اواكثرمن ثانى اوكسيدالتيتانيوم,دول الاتحاد الأوروبي,0,10640,100407,0,0,0,0,10640,100407,European Union,CONTAINING 80% OF WEIGHT OR MORE OF TITANIUM DIOXIDE,32061100
1525,32061900,غيرهامن موادتلوين اخر,دول مجلس التعاون الخليجي,0,391,3779,0,18,101,0,409,3881,Gulf Cooperation Council,OTHER COLORFUL MATERIALS,32061900
1526,32061900,غيرهامن موادتلوين اخر,دول الجامعة العربية الاخرى,0,218,1213,0,23,112,0,241,1325,Other Arab League Countries,OTHER COLORFUL MATERIALS,32061900
1527,32062000,الوان سطحيه ومحضرات اساسها الكروم,دول مجلس التعاون الخليجي,0,27,371,0,1,43,0,29,414,Gulf Cooperation Council,PIGMENTS AND PREPARATIONS BASED ON CHROMIUM,32062000
1528,32062000,الوان سطحيه ومحضرات اساسها الكروم,دول الجامعة العربية الاخرى,0,102,492,0,31,127,0,133,620,Other Arab League Countries,PIGMENTS AND PREPARATIONS BASED ON CHROMIUM,32062000
1529,32062000,الوان سطحيه ومحضرات اساسها الكروم,دول اسلامية عدا العربية,0,21,153,0,45,262,0,66,415,Islamic not Arabic countries,PIGMENTS AND PREPARATIONS BASED ON CHROMIUM,32062000
1530,32064900,غيرها من محضرات تلوين,دول مجلس التعاون الخليجي,0,331,2179,0,19,275,0,350,2454,Gulf Cooperation Council,OTHER COLORING PREPARATIONS,32064900
1531,32064900,غيرها من محضرات تلوين,دول الجامعة العربية الاخرى,0,749,2690,0,18,378,0,767,3068,Other Arab League Countries,OTHER COLORING PREPARATIONS,32064900
1532,32064900,غيرها من محضرات تلوين,دول اسلامية عدا العربية,0,77,1149,0,14,81,0,91,1230,Islamic not Arabic countries,OTHER COLORING PREPARATIONS,32064900
1533,32071000,الوان سطحيه ؛ ومعتمات والوان محضره,دول مجلس التعاون الخليجي,0,239,1205,0,16,188,0,255,1394,Gulf Cooperation Council,"PREPARED PIGMENTS, OPACIFIERS AND COLORS; ENAMELS",32071000
1534,32071000,الوان سطحيه ؛ ومعتمات والوان محضره,دول الجامعة العربية الاخرى,0,351,714,0,3,15,0,354,729,Other Arab League Countries,"PREPARED PIGMENTS, OPACIFIERS AND COLORS; ENAMELS",32071000
1535,32071000,الوان سطحيه ؛ ومعتمات والوان محضره,دول افريقية عدا العربيةوالاسلامية,0,180,523,0,0,3,0,180,526,"African not Arabic,not Islamic","PREPARED PIGMENTS, OPACIFIERS AND COLORS; ENAMELS",32071000
1536,32073000,دهانات لماعه سائله ومحضرات مماثله,دول مجلس التعاون الخليجي,0,6596,39113,0,36,323,0,6632,39436,Gulf Cooperation Council,LIQUID LUSTRES AND SIMILAR PREPARATIONS,32073000
1537,32073000,دهانات لماعه سائله ومحضرات مماثله,دول الجامعة العربية الاخرى,0,5538,12167,0,403,1658,0,5941,13826,Other Arab League Countries,LIQUID LUSTRES AND SIMILAR PREPARATIONS,32073000
1538,32073000,دهانات لماعه سائله ومحضرات مماثله,دول اسلامية عدا العربية,0,73,374,0,12,18,0,85,392,Islamic not Arabic countries,LIQUID LUSTRES AND SIMILAR PREPARATIONS,32073000
1539,32074000,مزججات ( الفريت )ـ  ومزججات اخر ، بشكل حبيبات,دول مجلس التعاون الخليجي,0,290,1069,0,8,322,0,298,1391,Gulf Cooperation Council,"GLASS FRIT AND OTHER GLASS, IN THE FORM OF GRANULES",32074000
1540,32074000,مزججات ( الفريت )ـ  ومزججات اخر ، بشكل حبيبات,دول الجامعة العربية الاخرى,0,205,327,0,0,0,0,205,327,Other Arab League Countries,"GLASS FRIT AND OTHER GLASS, IN THE FORM OF GRANULES",32074000
1541,32074000,مزججات ( الفريت )ـ  ومزججات اخر ، بشكل حبيبات,دول اسيوية عدا العربية والاسلامية,0,0,0,0,10,638,0,10,638,"Asian not Arabic ,not Islamic","GLASS FRIT AND OTHER GLASS, IN THE FORM OF GRANULES",32074000
1542,32081010,ورنيش،من بوليستيرات,دول مجلس التعاون الخليجي,0,102,1884,0,0,0,0,102,1884,Gulf Cooperation Council,VARNISH FROM POLYESTERS,32081010
1543,32081010,ورنيش،من بوليستيرات,دول الجامعة العربية الاخرى,0,65,471,0,47,259,0,112,730,Other Arab League Countries,VARNISH FROM POLYESTERS,32081010
1544,32081010,ورنيش،من بوليستيرات,دول اسيوية عدا العربية والاسلامية,0,112,840,0,0,0,0,112,840,"Asian not Arabic ,not Islamic",VARNISH FROM POLYESTERS,32081010
1545,32081090,غيرها من دهانات اساسها البوليستيرات,دول مجلس التعاون الخليجي,0,238,2910,0,9,154,0,247,3064,Gulf Cooperation Council,OTHER PAINT BASED ON POLYESTERS,32081090
1546,32081090,غيرها من دهانات اساسها البوليستيرات,دول الجامعة العربية الاخرى,0,81,868,0,34,171,0,114,1039,Other Arab League Countries,OTHER PAINT BASED ON POLYESTERS,32081090
1547,32082010,ورنيش،اساسه بوليمرات اكريليكيه اوفينيليه فى وسط غيرمائى,دول مجلس التعاون الخليجي,0,108,1572,0,0,0,0,108,1572,Gulf Cooperation Council,VARNISH FROM ACRYLIC OR VINYL NON-WATER BASE,32082010
1548,32082090,دهانات اخرمن بوليمرات اكريليكيه وفينيليه فى وسط غيرمائى,دول مجلس التعاون الخليجي,0,429,1882,0,0,0,0,429,1882,Gulf Cooperation Council,"OTHER PAINTS FROM ACRYLIC OR VINYL POLYMERS, NON-WATER",32082090
1549,32082090,دهانات اخرمن بوليمرات اكريليكيه وفينيليه فى وسط غيرمائى,دول الجامعة العربية الاخرى,0,786,1757,0,8,33,0,794,1790,Other Arab League Countries,"OTHER PAINTS FROM ACRYLIC OR VINYL POLYMERS, NON-WATER",32082090
1550,32089090,غيرها من دهانات اساسها بوليمرات اخرمبدده فى وسط غيرمائى,دول مجلس التعاون الخليجي,0,3256,22333,0,62,739,0,3318,23071,Gulf Cooperation Council,OTHER PAINTS FROM OTHER POLYMERS NON-WATER BASE,32089090
1551,32089090,غيرها من دهانات اساسها بوليمرات اخرمبدده فى وسط غيرمائى,دول الجامعة العربية الاخرى,0,1098,7727,0,515,2332,0,1613,10059,Other Arab League Countries,OTHER PAINTS FROM OTHER POLYMERS NON-WATER BASE,32089090
1552,32091010,ورنيش، من بوليمرات اكريليكيه وفينيليه مبدده فى وسظ مائى,دول مجلس التعاون الخليجي,0,391,4555,0,0,0,0,391,4555,Gulf Cooperation Council,VARNISH FROM ACRYLIC OR VINYL POLYMERS WATER-BASE,32091010
